"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"156","FIB-VI","FIB-VI","Angptl2","ITGA5_ITGB1",0.0099368449432305,0,"ANGPTL2_ITGA5_ITGB1","Angptl2  - (Itga5+Itgb1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"157","FIB-VI","FIB-VI","Angptl2","Tlr4",3.57067473598932e-06,0,"ANGPTL2_TLR4","Angptl2  - Tlr4","ANGPTL","Secreted Signaling","PMID: 24478758"
"158","FIB-VI","MAC-1","Angptl2","Tlr4",1.34038591157736e-06,0,"ANGPTL2_TLR4","Angptl2  - Tlr4","ANGPTL","Secreted Signaling","PMID: 24478758"
"159","FIB-VI","MAC-2","Angptl2","Tlr4",4.63845379743001e-06,0,"ANGPTL2_TLR4","Angptl2  - Tlr4","ANGPTL","Secreted Signaling","PMID: 24478758"
"160","FIB-VI","MAC-3","Angptl2","Tlr4",1.28204615770336e-06,0,"ANGPTL2_TLR4","Angptl2  - Tlr4","ANGPTL","Secreted Signaling","PMID: 24478758"
"161","FIB-VI","BASO","Angptl2","Tlr4",8.61288052800877e-07,0,"ANGPTL2_TLR4","Angptl2  - Tlr4","ANGPTL","Secreted Signaling","PMID: 24478758"
"162","FIB-VI","NEU","Angptl2","Tlr4",2.24816620441262e-07,0,"ANGPTL2_TLR4","Angptl2  - Tlr4","ANGPTL","Secreted Signaling","PMID: 24478758"
"163","FIB-VI","NEU","Angptl2","Pirb",0.00524648954981993,0,"ANGPTL2_PIRB","Angptl2  - Pirb","ANGPTL","Secreted Signaling","PMID: 24478758"
"164","FIB-VI","FIB-VI","Mdk","Sdc1",0.00572389291737928,0,"MDK_SDC1","Mdk  - Sdc1","MK","Secreted Signaling","PMID: 28356350"
"165","FIB-VI","FIB-VI","Mdk","Sdc2",0.0430358526502063,0,"MDK_SDC2","Mdk  - Sdc2","MK","Secreted Signaling","PMID: 28356350"
"166","FIB-VI","DC-4","Mdk","Sdc4",0.0155083638822237,0,"MDK_SDC4","Mdk  - Sdc4","MK","Secreted Signaling","PMID: 28356350"
"167","FIB-VI","FIB-VI","Mdk","Sdc4",0.00682433214748581,0,"MDK_SDC4","Mdk  - Sdc4","MK","Secreted Signaling","PMID: 28356350"
"168","FIB-VI","MAC-2","Mdk","Sdc4",0.0131532017652838,0,"MDK_SDC4","Mdk  - Sdc4","MK","Secreted Signaling","PMID: 28356350"
"169","FIB-VI","FIB-VI","Mdk","Lrp1",0.0243948147946429,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"170","FIB-VI","MAC-2","Mdk","Lrp1",0.0444345378411139,0,"MDK_LRP1","Mdk  - Lrp1","MK","Secreted Signaling","PMID: 28356350"
"171","FIB-VI","DC-1","Mdk","Ncl",0.0129523716402488,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"172","FIB-VI","DC-3","Mdk","Ncl",0.0128067585544593,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"173","FIB-VI","DC-4","Mdk","Ncl",0.0151178938734181,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"174","FIB-VI","FIB-VI","Mdk","Ncl",0.0284559082885512,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"175","FIB-VI","BASO","Mdk","Ncl",0.0221891952476253,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"176","FIB-VI","TCELL-1","Mdk","Ncl",0.0137140456425517,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"177","FIB-VI","TCELL-2","Mdk","Ncl",0.0626816807599551,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"178","FIB-VI","FIB-VI","Ptn","Sdc1",0.010210693701489,0,"PTN_SDC1","Ptn  - Sdc1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"179","FIB-VI","FIB-VI","Ptn","Sdc2",0.0745767010182691,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"180","FIB-VI","DC-4","Ptn","Sdc4",0.0274531680883698,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"181","FIB-VI","FIB-VI","Ptn","Sdc4",0.0121631842905389,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"182","FIB-VI","MAC-2","Ptn","Sdc4",0.0233270016873892,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"183","FIB-VI","FIB-VI","Ptn","ITGAV_ITGB3",0.0190741479997609,0,"PTN_ITGAV_ITGB3","Ptn  - (Itgav+Itgb3)","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"184","FIB-VI","DC-1","Ptn","Ncl",0.0229744489350691,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"185","FIB-VI","DC-3","Ptn","Ncl",0.0227187590189748,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"186","FIB-VI","DC-4","Ptn","Ncl",0.0267701293240983,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"187","FIB-VI","FIB-VI","Ptn","Ncl",0.0498679919056749,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"188","FIB-VI","BASO","Ptn","Ncl",0.0390754512637669,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"189","FIB-VI","TCELL-1","Ptn","Ncl",0.0243109629442537,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"190","FIB-VI","TCELL-2","Ptn","Ncl",0.107010825915034,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"191","DC-1","FIB-VI","Postn","ITGAV_ITGB3",0.00549384944679759,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"192","DC-2","FIB-VI","Postn","ITGAV_ITGB3",0.00243167232191662,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"193","DC-3","FIB-VI","Postn","ITGAV_ITGB3",0.00474630354859448,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"194","DC-4","FIB-VI","Postn","ITGAV_ITGB3",0.00632730964971638,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"195","FIB-VI","FIB-VI","Postn","ITGAV_ITGB3",0.0412968450685025,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"196","MAC-1","FIB-VI","Postn","ITGAV_ITGB3",0.00581129035046702,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"197","MAC-2","FIB-VI","Postn","ITGAV_ITGB3",0.00702512635297505,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"198","NEU","FIB-VI","Postn","ITGAV_ITGB3",0.019346580084852,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"199","TCELL-2","FIB-VI","Postn","ITGAV_ITGB3",0.00389237930183438,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"200","DC-1","FIB-VI","Postn","ITGAV_ITGB5",0.00584103341045705,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"201","DC-2","FIB-VI","Postn","ITGAV_ITGB5",0.00258584508221961,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"202","DC-3","FIB-VI","Postn","ITGAV_ITGB5",0.00504648604804803,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"203","DC-4","FIB-VI","Postn","ITGAV_ITGB5",0.00672680789147938,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"204","FIB-VI","FIB-VI","Postn","ITGAV_ITGB5",0.0438069364499927,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"205","MAC-1","FIB-VI","Postn","ITGAV_ITGB5",0.00617841037273807,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"206","MAC-2","FIB-VI","Postn","ITGAV_ITGB5",0.00746835270390588,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"207","NEU","FIB-VI","Postn","ITGAV_ITGB5",0.0205510974311799,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"208","TCELL-2","FIB-VI","Postn","ITGAV_ITGB5",0.00413877949543935,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"209","MAST","MAST","Kitl","Kit",0.0370886279755553,0,"KITL_KIT","Kitl  - Kit","KIT","Secreted Signaling","KEGG: mmu04080"
"210","FIB-VI","FIB-VI","Sema3a","NRP1_PLXNA2",3.50284560089805e-05,0,"SEMA3A_NRP1_PLXNA2","Sema3a  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"211","FIB-VI","FIB-VI","Sema3c","NRP1_PLXNA2",0.00119319703112627,0,"SEMA3C_NRP1_PLXNA2","Sema3c  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"212","FIB-VI","FIB-VI","Pros1","Axl",0.00686312534574241,0,"PROS1_AXL","Pros1  - Axl","PROS","Secreted Signaling","PMID: 29531161"
