"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"36","MAC-2","MAC-5","Tgfb1","TGFbR1_R2",0.00255515863408251,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"37","MAC-3","MAC-5","Tgfb1","TGFbR1_R2",0.00996775806457349,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"38","BASO","MAC-5","Tgfb1","TGFbR1_R2",0.00201753438691847,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"39","MAST","MAC-5","Tgfb1","TGFbR1_R2",0.00677436089319094,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"40","TCELL-1","MAC-5","Tgfb1","TGFbR1_R2",0.00197336642724023,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"41","TCELL-2","MAC-5","Tgfb1","TGFbR1_R2",0.0019660459261443,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"42","DC-1","MAST","Tgfb1","TGFbR1_R2",0.00859758268794367,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"43","DC-2","MAST","Tgfb1","TGFbR1_R2",0.00199289625836566,0.01,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"44","DC-3","MAST","Tgfb1","TGFbR1_R2",0.00600124415453753,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"45","DC-4","MAST","Tgfb1","TGFbR1_R2",0.00252599854438074,0.04,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"46","MAC-1","MAST","Tgfb1","TGFbR1_R2",0.0120912911630828,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"47","MAC-2","MAST","Tgfb1","TGFbR1_R2",0.00495956007670478,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"48","MAC-3","MAST","Tgfb1","TGFbR1_R2",0.0192326872053015,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"49","MAC-5","MAST","Tgfb1","TGFbR1_R2",0.00162312213205134,0.02,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"50","BASO","MAST","Tgfb1","TGFbR1_R2",0.0039151994311266,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"51","MAST","MAST","Tgfb1","TGFbR1_R2",0.0130773919389622,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"52","TCELL-1","MAST","Tgfb1","TGFbR1_R2",0.00382930713697839,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"53","TCELL-2","MAST","Tgfb1","TGFbR1_R2",0.0038162689693955,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"54","DC-1","TCELL-2","Tgfb1","TGFbR1_R2",0.00266201585995002,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"55","DC-3","TCELL-2","Tgfb1","TGFbR1_R2",0.00185431886482298,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"56","MAC-1","TCELL-2","Tgfb1","TGFbR1_R2",0.00374523507987218,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"57","MAC-2","TCELL-2","Tgfb1","TGFbR1_R2",0.00152865427200338,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"58","MAC-3","TCELL-2","Tgfb1","TGFbR1_R2",0.00598102464849886,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"59","MAST","TCELL-2","Tgfb1","TGFbR1_R2",0.00406388323856634,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"60","TCELL-1","TCELL-2","Tgfb1","TGFbR1_R2",0.00118074226123759,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"61","FIB-III","DC-4","Tgfb2","TGFbR1_R2",9.9742525669331e-05,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"62","FIB-IV","DC-4","Tgfb2","TGFbR1_R2",8.26947102892871e-05,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"63","FIB-III","FIB-III","Tgfb2","TGFbR1_R2",0.000561729637949339,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"64","FIB-IV","FIB-III","Tgfb2","TGFbR1_R2",0.000466570986955826,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"65","FIB-III","FIB-IV","Tgfb2","TGFbR1_R2",0.000872796641659014,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"66","FIB-IV","FIB-IV","Tgfb2","TGFbR1_R2",0.000724984687816183,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"67","FIB-III","MAC-1","Tgfb2","TGFbR1_R2",0.000241495125692115,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"68","FIB-IV","MAC-1","Tgfb2","TGFbR1_R2",0.000200237570337085,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"69","FIB-III","MAC-2","Tgfb2","TGFbR1_R2",0.000128352606556052,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"70","FIB-IV","MAC-2","Tgfb2","TGFbR1_R2",0.000106411136981642,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"71","FIB-III","MAC-5","Tgfb2","TGFbR1_R2",0.00054045607875422,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"72","FIB-IV","MAC-5","Tgfb2","TGFbR1_R2",0.000448360752209737,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"73","FIB-III","MAST","Tgfb2","TGFbR1_R2",0.0010497673515421,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"74","FIB-IV","MAST","Tgfb2","TGFbR1_R2",0.00087149061252768,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"75","FIB-III","TCELL-2","Tgfb2","TGFbR1_R2",0.000323220910670131,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"76","FIB-IV","TCELL-2","Tgfb2","TGFbR1_R2",0.000268050644856402,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"77","FIB-III","FIB-IV","Bmp4","BMPR1A_BMPR2",0.000365631629348258,0,"BMP4_BMPR1A_BMPR2","Bmp4  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"78","MAC-1","DC-4","Gdf15","Tgfbr2",0.000328442343485187,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"79","MAC-2","DC-4","Gdf15","Tgfbr2",0.000244656548151127,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"80","MAC-1","FIB-III","Gdf15","Tgfbr2",0.0059261163881795,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"81","MAC-2","FIB-III","Gdf15","Tgfbr2",0.00442067599119083,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"82","MAC-1","FIB-IV","Gdf15","Tgfbr2",0.0063701558633286,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"83","MAC-2","FIB-IV","Gdf15","Tgfbr2",0.00475245322150963,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"84","MAC-1","MAC-1","Gdf15","Tgfbr2",0.000619085530303437,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"85","MAC-2","MAC-1","Gdf15","Tgfbr2",0.000461190727564794,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"86","MAC-1","MAC-2","Gdf15","Tgfbr2",0.000336308624695303,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"87","MAC-2","MAC-2","Gdf15","Tgfbr2",0.00025051664022282,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"88","MAC-1","MAC-5","Gdf15","Tgfbr2",0.00156364856529653,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"89","MAC-2","MAC-5","Gdf15","Tgfbr2",0.00116512833997868,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"90","MAC-1","MAST","Gdf15","Tgfbr2",0.00388644803609846,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"91","MAC-2","MAST","Gdf15","Tgfbr2",0.00289764423334542,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"92","MAC-1","TCELL-2","Gdf15","Tgfbr2",0.0010282357220702,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"93","MAC-2","TCELL-2","Gdf15","Tgfbr2",0.000766069110546287,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"94","FIB-IV","FIB-IV","Wnt2","FZD1_LRP6",3.05408823215784e-05,0,"WNT2_FZD1_LRP6","Wnt2  - (Fzd1+Lrp6)","WNT","Secreted Signaling","KEGG: mmu04310; PMID: 23209147"
"95","FIB-IV","FIB-IV","Wnt2","FZD2_LRP6",2.67165436678459e-05,0,"WNT2_FZD2_LRP6","Wnt2  - (Fzd2+Lrp6)","WNT","Secreted Signaling","KEGG: mmu04310; PMID: 23209147"
"96","TCELL-2","DC-1","Areg","Egfr",1.23379677277363e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"97","TCELL-2","DC-2","Areg","Egfr",8.66438569744622e-07,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"98","TCELL-2","DC-3","Areg","Egfr",1.9369771601711e-06,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"99","TCELL-2","FIB-III","Areg","Egfr",0.00023672611079555,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"100","TCELL-2","FIB-IV","Areg","Egfr",0.00331116973187726,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"101","TCELL-2","MAC-1","Areg","Egfr",4.93349308188627e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"102","TCELL-2","MAC-2","Areg","Egfr",3.88197849832073e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"103","TCELL-2","MAC-3","Areg","Egfr",3.65441510723861e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"104","TCELL-2","MAC-5","Areg","Egfr",5.35672704152056e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"105","TCELL-2","BASO","Areg","Egfr",1.03885948004581e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"106","TCELL-2","MAST","Areg","Egfr",1.7737950364155e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"107","TCELL-2","NEU","Areg","Egfr",2.27921671263511e-05,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"108","TCELL-2","TCELL-1","Areg","Egfr",2.98214649544286e-07,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"109","TCELL-2","TCELL-2","Areg","Egfr",1.45003593295036e-06,0,"AREG_EGFR","Areg  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"110","MAC-5","DC-1","Hbegf","Egfr",1.35166010981379e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"111","MAC-5","DC-2","Hbegf","Egfr",9.49209595605751e-07,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"112","MAC-5","DC-3","Hbegf","Egfr",2.1220167050208e-06,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"113","MAC-5","FIB-III","Hbegf","Egfr",0.000259334753687558,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"114","MAC-5","FIB-IV","Hbegf","Egfr",0.00362633957460427,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"115","MAC-5","MAC-1","Hbegf","Egfr",5.40476550088887e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"116","MAC-5","MAC-2","Hbegf","Egfr",4.25280915377755e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"117","MAC-5","MAC-3","Hbegf","Egfr",4.00350836695293e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"118","MAC-5","MAC-5","Hbegf","Egfr",5.86842655406476e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"119","MAC-5","BASO","Hbegf","Egfr",1.13810086989931e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"120","MAC-5","MAST","Hbegf","Egfr",1.94324284987968e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"121","MAC-5","NEU","Hbegf","Egfr",2.49694544789e-05,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"122","MAC-5","TCELL-1","Hbegf","Egfr",3.26703164134011e-07,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"123","MAC-5","TCELL-2","Hbegf","Egfr",1.58855802691242e-06,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"124","FIB-III","FIB-III","Fgf7","Fgfr1",0.00160320910734257,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"125","FIB-IV","FIB-III","Fgf7","Fgfr1",0.00307880042267483,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"126","FIB-III","FIB-IV","Fgf7","Fgfr1",0.00527371037394006,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"127","FIB-IV","FIB-IV","Fgf7","Fgfr1",0.010093471907557,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"128","FIB-III","BASO","Fgf7","Fgfr1",0.00128518700283099,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"129","FIB-IV","BASO","Fgf7","Fgfr1",0.00246879503292592,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"130","FIB-III","DC-1","Fgf7","Fgfr2",1.08387295405157e-09,0,"FGF7_FGFR2","Fgf7  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"131","FIB-IV","DC-1","Fgf7","Fgfr2",2.0845489136804e-09,0,"FGF7_FGFR2","Fgf7  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"132","FIB-III","DC-2","Fgf7","Fgfr2",8.03773627888329e-11,0,"FGF7_FGFR2","Fgf7  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"133","FIB-IV","DC-2","Fgf7","Fgfr2",1.54585040446738e-10,0,"FGF7_FGFR2","Fgf7  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
