"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"14","MAC-3","MAC-5","Tgfb1","TGFbR1_R2",0.00733960085541596,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"15","MAC-5","MAC-5","Tgfb1","TGFbR1_R2",0.00314831292300084,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"16","FIB-I","FIB-V","Igf1","Igf1r",0.000314992576952885,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"17","FIB-V","FIB-V","Igf1","Igf1r",0.000306149323303243,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"18","FIB-I","MAC-1","Igf1","Igf1r",0.000259081281715524,0.02,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"19","FIB-V","MAC-1","Igf1","Igf1r",0.000251802211060961,0.03,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"20","FIB-I","MAC-2","Igf1","Igf1r",0.000259031405724706,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"21","FIB-V","MAC-2","Igf1","Igf1r",0.000251754577641063,0.02,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"22","FIB-I","MAC-5","Igf1","Igf1r",0.000612080360053994,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"23","FIB-V","MAC-5","Igf1","Igf1r",0.000594903619752694,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"24","DC-2","MAC-5","Ccl5","Ccr1",0.0414302606163249,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"25","MAC-2","MAC-5","Ccl3","Ccr1",0.00761588755756718,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"26","FIB-I","MAC-5","Ccl8","Ccr1",0.00349735498458416,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"27","FIB-V","MAC-5","Ccl8","Ccr1",0.00462801712965592,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"28","FIB-V","MAC-5","Ccl9","Ccr1",0.00475347873449678,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"29","MAC-1","MAC-5","Ccl9","Ccr1",0.00862651260374554,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"30","MAC-2","MAC-5","Ccl9","Ccr1",0.00832924179524989,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"31","MAC-3","MAC-5","Ccl9","Ccr1",0.00915324806816598,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"32","MAC-5","MAC-5","Ccl9","Ccr1",0.022519237216994,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"33","MAC-2","MAC-5","Ccl6","Ccr1",0.00707337508756163,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"34","MAC-3","MAC-5","Ccl6","Ccr1",0.00922019230764515,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"35","FIB-I","MAC-5","Ccl7","Ccr1",0.0221255915972018,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"36","FIB-V","MAC-5","Ccl7","Ccr1",0.0215763184704955,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"37","MAC-1","MAC-5","Ccl7","Ccr1",0.00857027946076558,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"38","MAC-2","MAC-5","Ccl7","Ccr1",0.00960458715271533,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"39","MAC-5","MAC-5","Ccl7","Ccr1",0.00482119839519487,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"40","DC-1","MAC-1","Mif","CD74_CXCR4",0.0361729044380199,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"41","DC-2","MAC-1","Mif","CD74_CXCR4",0.0313022521321441,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"42","DC-3","MAC-1","Mif","CD74_CXCR4",0.0308416357014195,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"43","FIB-I","MAC-1","Mif","CD74_CXCR4",0.0858375765535099,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"44","FIB-V","MAC-1","Mif","CD74_CXCR4",0.0837651569249532,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"45","MAC-1","MAC-1","Mif","CD74_CXCR4",0.0380417954065367,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"46","MAC-2","MAC-1","Mif","CD74_CXCR4",0.0914979549533315,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"47","MAC-3","MAC-1","Mif","CD74_CXCR4",0.0360552367520377,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"48","MAC-5","MAC-1","Mif","CD74_CXCR4",0.122918299775512,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"49","TCELL-1","MAC-1","Mif","CD74_CXCR4",0.107743963691364,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"50","DC-1","MAC-2","Mif","CD74_CXCR4",0.0138240334639981,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"51","DC-2","MAC-2","Mif","CD74_CXCR4",0.011925405091002,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"52","DC-3","MAC-2","Mif","CD74_CXCR4",0.0117464637821681,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"53","FIB-I","MAC-2","Mif","CD74_CXCR4",0.0338828539663723,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"54","FIB-V","MAC-2","Mif","CD74_CXCR4",0.0330194955079945,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"55","MAC-1","MAC-2","Mif","CD74_CXCR4",0.01455569671229,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"56","MAC-2","MAC-2","Mif","CD74_CXCR4",0.0362530545821331,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"57","MAC-3","MAC-2","Mif","CD74_CXCR4",0.0137780256991514,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"58","MAC-5","MAC-2","Mif","CD74_CXCR4",0.0497410093807728,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"59","TCELL-1","MAC-2","Mif","CD74_CXCR4",0.0431559542958593,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"60","DC-1","MAC-5","Mif","CD74_CXCR4",0.00973891579060776,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"61","DC-2","MAC-5","Mif","CD74_CXCR4",0.00839657098125089,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"62","DC-3","MAC-5","Mif","CD74_CXCR4",0.00827013681563401,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"63","FIB-I","MAC-5","Mif","CD74_CXCR4",0.0240145295397195,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"64","FIB-V","MAC-5","Mif","CD74_CXCR4",0.0233965333599819,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"65","MAC-1","MAC-5","Mif","CD74_CXCR4",0.01025661511655,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"66","MAC-2","MAC-5","Mif","CD74_CXCR4",0.0257127856829906,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"67","MAC-3","MAC-5","Mif","CD74_CXCR4",0.0097063698910621,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"68","MAC-5","MAC-5","Mif","CD74_CXCR4",0.0354233702570715,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"69","TCELL-1","MAC-5","Mif","CD74_CXCR4",0.0306726000179257,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"70","DC-1","FIB-V","Mif","CD74_CD44",0.0370967873375454,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"71","DC-2","FIB-V","Mif","CD74_CD44",0.0321058788168487,0.03,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"72","FIB-I","FIB-V","Mif","CD74_CD44",0.0879142300598483,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"73","FIB-V","FIB-V","Mif","CD74_CD44",0.0857963782893985,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"74","MAC-1","FIB-V","Mif","CD74_CD44",0.0390114791558853,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"75","MAC-2","FIB-V","Mif","CD74_CD44",0.0936975132196804,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"76","MAC-3","FIB-V","Mif","CD74_CD44",0.0369762296272976,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"77","MAC-5","FIB-V","Mif","CD74_CD44",0.125768621263351,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"78","TCELL-1","FIB-V","Mif","CD74_CD44",0.110286656905643,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"79","DC-1","MAC-1","Mif","CD74_CD44",0.0414223399259011,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"80","DC-2","MAC-1","Mif","CD74_CD44",0.0358711618555316,0.01,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"81","FIB-I","MAC-1","Mif","CD74_CD44",0.0975648051419212,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"82","FIB-V","MAC-1","Mif","CD74_CD44",0.0952387467063984,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"83","MAC-1","MAC-1","Mif","CD74_CD44",0.0435501908303886,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"84","MAC-2","MAC-1","Mif","CD74_CD44",0.103910608721394,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"85","MAC-3","MAC-1","Mif","CD74_CD44",0.0412883277290222,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"86","MAC-5","MAC-1","Mif","CD74_CD44",0.138941567423691,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"87","TCELL-1","MAC-1","Mif","CD74_CD44",0.122064441419049,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"88","FIB-I","MAC-2","Mif","CD74_CD44",0.0351588487594652,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"89","FIB-V","MAC-2","Mif","CD74_CD44",0.0342641301828314,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"90","MAC-2","MAC-2","Mif","CD74_CD44",0.0376148335592719,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"91","MAC-5","MAC-2","Mif","CD74_CD44",0.0515823211742977,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"92","TCELL-1","MAC-2","Mif","CD74_CD44",0.0447649839882357,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"93","DC-1","MAC-3","Mif","CD74_CD44",0.0440150060547329,0.03,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"94","FIB-I","MAC-3","Mif","CD74_CD44",0.103292827644894,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"95","FIB-V","MAC-3","Mif","CD74_CD44",0.100845467122187,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"96","MAC-1","MAC-3","Mif","CD74_CD44",0.0462696126196351,0.03,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"97","MAC-2","MAC-3","Mif","CD74_CD44",0.10996579456693,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"98","MAC-5","MAC-3","Mif","CD74_CD44",0.146703910608967,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"99","TCELL-1","MAC-3","Mif","CD74_CD44",0.129025185320533,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"100","FIB-I","MAC-5","Mif","CD74_CD44",0.0497365830937027,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"101","FIB-V","MAC-5","Mif","CD74_CD44",0.0484895356953731,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"102","MAC-2","MAC-5","Mif","CD74_CD44",0.0531547797507684,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"103","MAC-5","MAC-5","Mif","CD74_CD44",0.0724582460390972,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"104","TCELL-1","MAC-5","Mif","CD74_CD44",0.0630653224401759,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"105","DC-2","DC-2","Tslp","IL7R_CRLF2",0.000748925932434084,0,"TSLP_IL7R_CRLF2","Tslp  - (Il7r+Crlf2)","IL2","Secreted Signaling","KEGG: mmu04060"
"106","DC-1","DC-1","Il1b","Il1r2",0.219544601033913,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"107","DC-2","DC-1","Il1b","Il1r2",0.182689917101836,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"108","DC-3","DC-1","Il1b","Il1r2",0.168224691797737,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"109","FIB-I","DC-1","Il1b","Il1r2",0.0246068756715486,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"110","FIB-V","DC-1","Il1b","Il1r2",0.139107500151581,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"111","MAC-1","DC-1","Il1b","Il1r2",0.198433750068325,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"112","MAC-2","DC-1","Il1b","Il1r2",0.0513443511939205,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"113","MAC-3","DC-1","Il1b","Il1r2",0.238094634049942,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"114","MAC-5","DC-1","Il1b","Il1r2",0.0263239809623697,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"115","DC-1","DC-3","Il1b","Il1r2",0.0487191629764551,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"116","DC-2","DC-3","Il1b","Il1r2",0.0391039412591776,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"117","DC-3","DC-3","Il1b","Il1r2",0.0355137202364179,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"118","FIB-I","DC-3","Il1b","Il1r2",0.00457196661093517,0.01,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"119","FIB-V","DC-3","Il1b","Il1r2",0.0285776243016492,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"120","MAC-1","DC-3","Il1b","Il1r2",0.0431267687470588,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"121","MAC-2","DC-3","Il1b","Il1r2",0.00975757726471832,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"122","MAC-3","DC-3","Il1b","Il1r2",0.053831145488797,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"123","MAC-5","DC-3","Il1b","Il1r2",0.00489802592872568,0.01,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"124","MAC-5","DC-1","Il34","Csf1r",3.19505248920035e-05,0.03,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"125","FIB-V","FIB-I","Il34","Csf1r",1.79477976801804e-05,0.02,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"126","MAC-1","FIB-I","Il34","Csf1r",3.02120422600752e-05,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"127","MAC-2","FIB-I","Il34","Csf1r",3.05966847584554e-05,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"128","MAC-5","FIB-I","Il34","Csf1r",7.72511838499913e-05,0.01,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"129","FIB-I","FIB-V","Il34","Csf1r",1.70801459472376e-05,0.04,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"130","FIB-V","FIB-V","Il34","Csf1r",0.000911319496017582,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"131","MAC-1","FIB-V","Il34","Csf1r",0.00153311429645489,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"132","MAC-2","FIB-V","Il34","Csf1r",0.00155260332510294,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"133","MAC-3","FIB-V","Il34","Csf1r",0.000946406454829483,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"134","MAC-5","FIB-V","Il34","Csf1r",0.00391097026998511,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"135","FIB-I","MAC-1","Il34","Csf1r",3.01749130467664e-05,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"136","FIB-V","MAC-1","Il34","Csf1r",0.00160889411570613,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"137","MAC-1","MAC-1","Il34","Csf1r",0.00270535642770005,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"138","MAC-2","MAC-1","Il34","Csf1r",0.00273970617056858,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"139","MAC-3","MAC-1","Il34","Csf1r",0.00167079366965039,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"140","MAC-5","MAC-1","Il34","Csf1r",0.00688881257220211,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"141","FIB-I","MAC-2","Il34","Csf1r",3.05832811656311e-05,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"142","FIB-V","MAC-2","Il34","Csf1r",0.00163063302722938,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"143","MAC-1","MAC-2","Il34","Csf1r",0.00274186973407831,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"144","MAC-2","MAC-2","Il34","Csf1r",0.00277668179335295,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
