"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","FIB-I","FIB-I","Igf1","Igf1r",0.000218057426836114,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"17","MAC-2","FIB-I","Igf1","Igf1r",0.000117317877020029,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"18","FIB-I","MAC-1","Igf1","Igf1r",0.000236935482476677,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"19","MAC-2","MAC-1","Igf1","Igf1r",0.000127462347849446,0.03,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"20","FIB-I","MAC-2","Igf1","Igf1r",0.000236891359815385,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"21","MAC-2","MAC-2","Igf1","Igf1r",0.000127442445791478,0.01,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"22","FIB-I","MAC-5","Igf1","Igf1r",0.000559796417273552,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"23","MAC-2","MAC-5","Igf1","Igf1r",0.000301240932177027,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"24","DC-2","MAC-5","Ccl5","Ccr1",0.0414302606163249,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"25","MAC-2","MAC-5","Ccl3","Ccr1",0.00761588755756718,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"26","NEU","MAC-5","Ccl3","Ccr1",0.0209269826938693,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"27","MAC-1","MAC-5","Ccl9","Ccr1",0.00862651260374554,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"28","MAC-2","MAC-5","Ccl9","Ccr1",0.00832924179524989,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"29","MAC-3","MAC-5","Ccl9","Ccr1",0.00915324806816598,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"30","MAC-5","MAC-5","Ccl9","Ccr1",0.022519237216994,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"31","NEU","MAC-5","Ccl9","Ccr1",0.00669334174103649,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"32","MAC-2","MAC-5","Ccl6","Ccr1",0.00707337508756163,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"33","MAC-3","MAC-5","Ccl6","Ccr1",0.00922019230764515,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"34","FIB-I","MAC-5","Ccl7","Ccr1",0.0222211291941509,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"35","MAC-1","MAC-5","Ccl7","Ccr1",0.00857027946076558,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"36","MAC-2","MAC-5","Ccl7","Ccr1",0.00960458715271533,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"37","MAC-5","MAC-5","Ccl7","Ccr1",0.00482119839519487,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"38","NEU","MAC-5","Ccl7","Ccr1",0.0164002541375785,0,"CCL7_CCR1","Ccl7  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"39","DC-1","MAC-1","Mif","CD74_CXCR4",0.0361729044380199,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"40","DC-2","MAC-1","Mif","CD74_CXCR4",0.0313022521321441,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"41","DC-3","MAC-1","Mif","CD74_CXCR4",0.0308416357014195,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"42","FIB-I","MAC-1","Mif","CD74_CXCR4",0.0883727150993759,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"43","MAC-1","MAC-1","Mif","CD74_CXCR4",0.0380417954065367,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"44","MAC-2","MAC-1","Mif","CD74_CXCR4",0.0914979549533315,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"45","MAC-3","MAC-1","Mif","CD74_CXCR4",0.0360552367520377,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"46","MAC-5","MAC-1","Mif","CD74_CXCR4",0.122918299775512,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"47","TCELL-1","MAC-1","Mif","CD74_CXCR4",0.107743963691364,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"48","DC-1","MAC-2","Mif","CD74_CXCR4",0.0138240334639981,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"49","DC-2","MAC-2","Mif","CD74_CXCR4",0.011925405091002,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"50","DC-3","MAC-2","Mif","CD74_CXCR4",0.0117464637821681,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"51","FIB-I","MAC-2","Mif","CD74_CXCR4",0.0349422058481609,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"52","MAC-1","MAC-2","Mif","CD74_CXCR4",0.01455569671229,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"53","MAC-2","MAC-2","Mif","CD74_CXCR4",0.0362530545821331,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"54","MAC-3","MAC-2","Mif","CD74_CXCR4",0.0137780256991514,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"55","MAC-5","MAC-2","Mif","CD74_CXCR4",0.0497410093807728,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"56","TCELL-1","MAC-2","Mif","CD74_CXCR4",0.0431559542958593,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"57","DC-1","MAC-5","Mif","CD74_CXCR4",0.00973891579060776,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"58","DC-2","MAC-5","Mif","CD74_CXCR4",0.00839657098125089,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"59","DC-3","MAC-5","Mif","CD74_CXCR4",0.00827013681563401,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"60","FIB-I","MAC-5","Mif","CD74_CXCR4",0.0247732584285091,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"61","MAC-1","MAC-5","Mif","CD74_CXCR4",0.01025661511655,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"62","MAC-2","MAC-5","Mif","CD74_CXCR4",0.0257127856829906,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"63","MAC-3","MAC-5","Mif","CD74_CXCR4",0.0097063698910621,0.01,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"64","MAC-5","MAC-5","Mif","CD74_CXCR4",0.0354233702570715,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"65","TCELL-1","MAC-5","Mif","CD74_CXCR4",0.0306726000179257,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"66","FIB-I","MAC-1","Mif","CD74_CD44",0.100408255030036,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"67","MAC-1","MAC-1","Mif","CD74_CD44",0.0435501908303886,0.01,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"68","MAC-2","MAC-1","Mif","CD74_CD44",0.103910608721394,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"69","MAC-5","MAC-1","Mif","CD74_CD44",0.138941567423691,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"70","TCELL-1","MAC-1","Mif","CD74_CD44",0.122064441419049,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"71","MAC-5","MAC-2","Mif","CD74_CD44",0.0515823211742977,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"72","FIB-I","MAC-3","Mif","CD74_CD44",0.106283555195353,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"73","MAC-2","MAC-3","Mif","CD74_CD44",0.10996579456693,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"74","MAC-5","MAC-3","Mif","CD74_CD44",0.146703910608967,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"75","TCELL-1","MAC-3","Mif","CD74_CD44",0.129025185320533,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"76","MAC-5","MAC-5","Mif","CD74_CD44",0.0724582460390972,0.01,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"77","TCELL-1","MAC-5","Mif","CD74_CD44",0.0630653224401759,0.02,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"78","DC-2","DC-2","Tslp","IL7R_CRLF2",0.000748925932434084,0,"TSLP_IL7R_CRLF2","Tslp  - (Il7r+Crlf2)","IL2","Secreted Signaling","KEGG: mmu04060"
"79","DC-1","DC-1","Il1b","Il1r2",0.219544601033913,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"80","DC-2","DC-1","Il1b","Il1r2",0.182689917101836,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"81","DC-3","DC-1","Il1b","Il1r2",0.168224691797737,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"82","FIB-I","DC-1","Il1b","Il1r2",0.0238118412627958,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"83","MAC-1","DC-1","Il1b","Il1r2",0.198433750068325,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"84","MAC-2","DC-1","Il1b","Il1r2",0.0513443511939205,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"85","MAC-3","DC-1","Il1b","Il1r2",0.238094634049942,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"86","MAC-5","DC-1","Il1b","Il1r2",0.0263239809623697,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"87","NEU","DC-1","Il1b","Il1r2",0.193044557368877,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"88","DC-1","DC-3","Il1b","Il1r2",0.0487191629764551,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"89","DC-2","DC-3","Il1b","Il1r2",0.0391039412591776,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"90","DC-3","DC-3","Il1b","Il1r2",0.0355137202364179,0.01,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"91","MAC-1","DC-3","Il1b","Il1r2",0.0431267687470588,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"92","MAC-2","DC-3","Il1b","Il1r2",0.00975757726471832,0.03,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"93","MAC-3","DC-3","Il1b","Il1r2",0.053831145488797,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"94","NEU","DC-3","Il1b","Il1r2",0.0417358852226347,0,"IL1B_IL1R2","Il1b  - Il1r2","IL1","Secreted Signaling","KEGG: mmu04060"
"95","MAC-1","MAC-1","Il34","Csf1r",0.00270535642770005,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"96","MAC-2","MAC-1","Il34","Csf1r",0.00273970617056858,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"97","MAC-3","MAC-1","Il34","Csf1r",0.00167079366965039,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"98","MAC-5","MAC-1","Il34","Csf1r",0.00688881257220211,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"99","MAC-1","MAC-2","Il34","Csf1r",0.00274186973407831,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"100","MAC-2","MAC-2","Il34","Csf1r",0.00277668179335295,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"101","MAC-3","MAC-2","Il34","Csf1r",0.00169336753146469,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"102","MAC-5","MAC-2","Il34","Csf1r",0.00698139335308572,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"103","MAC-1","MAC-3","Il34","Csf1r",0.00167284614781846,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"104","MAC-2","MAC-3","Il34","Csf1r",0.0016941084411971,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"105","MAC-5","MAC-3","Il34","Csf1r",0.00426649975944823,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"106","MAC-1","MAC-5","Il34","Csf1r",0.00689723081413936,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"107","MAC-2","MAC-5","Il34","Csf1r",0.00698443177865806,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"108","MAC-3","MAC-5","Il34","Csf1r",0.00426649975944823,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"109","MAC-5","MAC-5","Il34","Csf1r",0.0174494191000163,0,"IL34_CSF1R","Il34  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"110","MAC-1","MAC-1","Csf1","Csf1r",0.00273850048703969,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"111","MAC-2","MAC-1","Csf1","Csf1r",0.00277662398441831,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"112","MAC-3","MAC-1","Csf1","Csf1r",0.00243239882009568,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"113","MAC-5","MAC-1","Csf1","Csf1r",0.00690770692285675,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"114","MAC-1","MAC-2","Csf1","Csf1r",0.00277545988296462,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"115","MAC-2","MAC-2","Csf1","Csf1r",0.00281409645143078,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"116","MAC-3","MAC-2","Csf1","Csf1r",0.00246523721399053,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"117","MAC-5","MAC-2","Csf1","Csf1r",0.00700053984052817,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"118","MAC-5","MAC-3","Csf1","Csf1r",0.00427823272288827,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"119","MAC-1","MAC-5","Csf1","Csf1r",0.00698137116323291,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"120","MAC-2","MAC-5","Csf1","Csf1r",0.00707814172485884,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"121","MAC-3","MAC-5","Csf1","Csf1r",0.00620396402455758,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"122","MAC-5","MAC-5","Csf1","Csf1r",0.0174967683333987,0,"CSF1_CSF1R","Csf1  - Csf1r","CSF","Secreted Signaling","KEGG: mmu04060"
"123","MAC-1","DC-1","Tnf","Tnfrsf1a",6.66088384749782e-06,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"124","MAC-2","DC-1","Tnf","Tnfrsf1a",6.21712241340195e-06,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"125","MAC-3","DC-1","Tnf","Tnfrsf1a",6.94455626546292e-06,0.01,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"126","MAC-1","DC-2","Tnf","Tnfrsf1a",6.592886520787e-07,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"127","MAC-2","DC-2","Tnf","Tnfrsf1a",6.15365274441922e-07,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"128","MAC-3","DC-2","Tnf","Tnfrsf1a",6.87366483879158e-07,0.01,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"129","MAC-1","FIB-I","Tnf","Tnfrsf1a",0.00346531835193093,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"130","MAC-2","FIB-I","Tnf","Tnfrsf1a",0.0032351973647256,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"131","MAC-3","FIB-I","Tnf","Tnfrsf1a",0.00361236655889008,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"132","NEU","FIB-I","Tnf","Tnfrsf1a",0.00783203619807604,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"133","MAC-1","MAC-1","Tnf","Tnfrsf1a",1.91625968634973e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"134","MAC-2","MAC-1","Tnf","Tnfrsf1a",1.78859611449002e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"135","MAC-3","MAC-1","Tnf","Tnfrsf1a",1.99786791520539e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"136","NEU","MAC-1","Tnf","Tnfrsf1a",4.34993290961242e-05,0.02,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"137","MAC-1","MAC-2","Tnf","Tnfrsf1a",2.1177575049373e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"138","MAC-2","MAC-2","Tnf","Tnfrsf1a",1.97667016648737e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"139","MAC-3","MAC-2","Tnf","Tnfrsf1a",2.20794678214004e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"140","NEU","MAC-2","Tnf","Tnfrsf1a",4.80732311822415e-05,0.01,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"141","MAC-1","MAC-3","Tnf","Tnfrsf1a",7.91107032947657e-06,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"142","MAC-2","MAC-3","Tnf","Tnfrsf1a",7.38401958088959e-06,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"143","MAC-3","MAC-3","Tnf","Tnfrsf1a",8.24798500556486e-06,0.01,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"144","MAC-1","MAC-5","Tnf","Tnfrsf1a",3.22356876686126e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"145","MAC-2","MAC-5","Tnf","Tnfrsf1a",3.00881328034408e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"146","MAC-3","MAC-5","Tnf","Tnfrsf1a",3.36084982217298e-05,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"147","NEU","MAC-5","Tnf","Tnfrsf1a",7.31741900771001e-05,0.02,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
