"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"187","FIB-II","DC-1","Mdk","Ncl",0.0297399828700694,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"188","FIB-II","DC-3","Mdk","Ncl",0.0294112638028207,0.02,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"189","FIB-II","FIB-II","Mdk","Ncl",0.0218721043161416,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"190","FIB-II","FIB-VI","Mdk","Ncl",0.0626179289815383,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"191","FIB-VI","FIB-VI","Mdk","Ncl",0.0258900093595273,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"192","FIB-II","TCELL-1","Mdk","Ncl",0.0314574025181576,0,"MDK_NCL","Mdk  - Ncl","MK","Secreted Signaling","PMID: 28356350"
"193","FIB-II","FIB-VI","Ptn","Sdc1",0.0130999997812891,0,"PTN_SDC1","Ptn  - Sdc1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"194","FIB-VI","FIB-VI","Ptn","Sdc1",0.0098928360283832,0,"PTN_SDC1","Ptn  - Sdc1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"195","FIB-II","FIB-II","Ptn","Sdc2",0.02011281239777,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"196","FIB-VI","FIB-II","Ptn","Sdc2",0.0152152297906962,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"197","FIB-II","FIB-VI","Ptn","Sdc2",0.0988243828136119,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"198","FIB-VI","FIB-VI","Ptn","Sdc2",0.0762515813242007,0,"PTN_SDC2","Ptn  - Sdc2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"199","FIB-II","DC-4","Ptn","Sdc4",0.0360297257396376,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"200","FIB-VI","DC-4","Ptn","Sdc4",0.027364523442941,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"201","FIB-II","FIB-II","Ptn","Sdc4",0.0167115197321846,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"202","FIB-VI","FIB-II","Ptn","Sdc4",0.0126314943960132,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"203","FIB-II","FIB-VI","Ptn","Sdc4",0.01625772876783,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"204","FIB-VI","FIB-VI","Ptn","Sdc4",0.0122871095600886,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"205","FIB-II","MAC-2","Ptn","Sdc4",0.0306551479569268,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"206","FIB-VI","MAC-2","Ptn","Sdc4",0.0232513616618108,0,"PTN_SDC4","Ptn  - Sdc4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"207","FIB-II","FIB-VI","Ptn","ITGAV_ITGB3",0.0246356102156014,0,"PTN_ITGAV_ITGB3","Ptn  - (Itgav+Itgb3)","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"208","FIB-VI","FIB-VI","Ptn","ITGAV_ITGB3",0.0186576709316752,0,"PTN_ITGAV_ITGB3","Ptn  - (Itgav+Itgb3)","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"209","FIB-II","DC-1","Ptn","Ncl",0.030195265350764,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"210","FIB-VI","DC-1","Ptn","Ncl",0.02289992529125,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"211","FIB-II","DC-3","Ptn","Ncl",0.0298616688782439,0.02,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"212","FIB-VI","DC-3","Ptn","Ncl",0.0226450455489979,0.03,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"213","FIB-II","FIB-II","Ptn","Ncl",0.0222096963729896,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"214","FIB-VI","FIB-II","Ptn","Ncl",0.0168102703129171,0.03,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"215","FIB-II","FIB-VI","Ptn","Ncl",0.0635435691676009,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"216","FIB-VI","FIB-VI","Ptn","Ncl",0.0485948233033451,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"217","FIB-II","TCELL-1","Ptn","Ncl",0.031938111135244,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"218","FIB-VI","TCELL-1","Ptn","Ncl",0.0242322114921569,0,"PTN_NCL","Ptn  - Ncl","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"219","DC-1","FIB-VI","Postn","ITGAV_ITGB3",0.0053900670130772,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"220","DC-2","FIB-VI","Postn","ITGAV_ITGB3",0.00238559766960436,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"221","DC-3","FIB-VI","Postn","ITGAV_ITGB3",0.00465657662741116,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"222","DC-4","FIB-VI","Postn","ITGAV_ITGB3",0.00620788088454894,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"223","FIB-II","FIB-VI","Postn","ITGAV_ITGB3",0.0462251249027232,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"224","FIB-VI","FIB-VI","Postn","ITGAV_ITGB3",0.0403743060188417,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"225","MAC-1","FIB-VI","Postn","ITGAV_ITGB3",0.00570154562819157,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"226","MAC-2","FIB-VI","Postn","ITGAV_ITGB3",0.00689261757315329,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"227","NEU","FIB-VI","Postn","ITGAV_ITGB3",0.0189861063150453,0,"POSTN_ITGAV_ITGB3","Postn  - (Itgav+Itgb3)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"228","FIB-II","FIB-II","Postn","ITGAV_ITGB5",0.0418180171305068,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"229","FIB-VI","FIB-II","Postn","ITGAV_ITGB5",0.0365036666105219,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"230","FIB-II","FIB-VI","Postn","ITGAV_ITGB5",0.0485139391448221,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"231","FIB-VI","FIB-VI","Postn","ITGAV_ITGB5",0.0423862943018093,0,"POSTN_ITGAV_ITGB5","Postn  - (Itgav+Itgb5)","PERIOSTIN","Secreted Signaling","PMID: 26721738"
"232","MAST","MAST","Kitl","Kit",0.0370886279755553,0,"KITL_KIT","Kitl  - Kit","KIT","Secreted Signaling","KEGG: mmu04080"
"233","FIB-VI","FIB-VI","Sema3a","NRP1_PLXNA2",2.53523987100223e-05,0,"SEMA3A_NRP1_PLXNA2","Sema3a  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"234","FIB-II","FIB-VI","Sema3b","NRP1_PLXNA2",0.000280472695127669,0,"SEMA3B_NRP1_PLXNA2","Sema3b  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"235","FIB-II","FIB-VI","Sema3c","NRP1_PLXNA2",0.00118419989826045,0,"SEMA3C_NRP1_PLXNA2","Sema3c  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"236","FIB-VI","FIB-VI","Sema3c","NRP1_PLXNA2",0.000968796958088965,0,"SEMA3C_NRP1_PLXNA2","Sema3c  - (Nrp1+Plxna2)","SEMA3","Secreted Signaling","PMID: 27533782"
"237","FIB-II","FIB-II","Gas6","Axl",0.0129327522923231,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"238","FIB-II","FIB-VI","Gas6","Axl",0.0206497308398307,0,"GAS6_AXL","Gas6  - Axl","GAS","Secreted Signaling","PMID: 27801848"
"239","FIB-VI","DC-1","Lgals9","Ptprc",0.00298523433110106,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"240","FIB-VI","DC-3","Lgals9","Ptprc",0.0022060131762653,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"241","FIB-VI","MAC-1","Lgals9","Ptprc",0.00275420360319469,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"242","FIB-VI","MAST","Lgals9","Ptprc",0.00178953383606034,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"243","FIB-VI","DC-3","Lgals9","Ighm",0.00233853907815847,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"244","FIB-VI","DC-4","Lgals9","Ighm",0.011405545993662,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"245","FIB-II","FIB-II","Pros1","Axl",0.00542414238490022,0,"PROS1_AXL","Pros1  - Axl","PROS","Secreted Signaling","PMID: 29531161"
"246","FIB-II","FIB-VI","Pros1","Axl",0.00870022146904009,0,"PROS1_AXL","Pros1  - Axl","PROS","Secreted Signaling","PMID: 29531161"
"247","FIB-VI","DC-1","Lgals9","Cd44",0.00261397781538861,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"248","FIB-VI","DC-3","Lgals9","Cd44",0.00222778335452116,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"249","FIB-VI","DC-4","Lgals9","Cd44",0.00311455274358132,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"250","FIB-VI","FIB-II","Lgals9","Cd44",0.00224067231471622,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"251","FIB-VI","FIB-VI","Lgals9","Cd44",0.0167189810063235,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"252","FIB-VI","MAC-1","Lgals9","Cd44",0.00346941335361752,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"253","FIB-VI","MAC-2","Lgals9","Cd44",0.00950812767906823,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"254","FIB-VI","MAC-3","Lgals9","Cd44",0.00398385187921166,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
